time,canicule,temperature_2m_mean,snowfall_sum,Commune,Departement,year,nb_days_snow
1969-01-01 00:00:00,0,10.655342465753424,23.45,Nevers,58,1969,33.0
1970-01-01 00:00:00,0,10.546849315068492,52.08,Nevers,58,1970,37.0
1971-01-01 00:00:00,0,10.503835616438357,18.27,Nevers,58,1971,15.0
1972-01-01 00:00:00,0,10.274590163934429,10.57,Nevers,58,1972,14.0
1973-01-01 00:00:00,0,10.383561643835616,13.3,Nevers,58,1973,24.0
1974-01-01 00:00:00,1,11.01917808219178,7.84,Nevers,58,1974,7.0
1975-01-01 00:00:00,0,10.643835616438356,21.7,Nevers,58,1975,18.0
1976-01-01 00:00:00,2,11.46639344262295,9.87,Nevers,58,1976,12.0
1977-01-01 00:00:00,0,10.705753424657534,6.3,Nevers,58,1977,11.0
1978-01-01 00:00:00,0,10.396438356164383,28.84,Nevers,58,1978,27.0
1979-01-01 00:00:00,0,10.402191780821918,31.15,Nevers,58,1979,29.0
1980-01-01 00:00:00,0,9.963934426229509,28.35,Nevers,58,1980,20.0
1981-01-01 00:00:00,0,10.625479452054796,24.43,Nevers,58,1981,30.0
1982-01-01 00:00:00,0,11.62191780821918,5.67,Nevers,58,1982,10.0
1983-01-01 00:00:00,1,11.156164383561643,10.08,Nevers,58,1983,14.0
1984-01-01 00:00:00,0,10.588524590163937,12.95,Nevers,58,1984,18.0
1985-01-01 00:00:00,0,10.095890410958903,34.230000000000004,Nevers,58,1985,36.0
1986-01-01 00:00:00,1,10.52,25.41,Nevers,58,1986,27.0
1987-01-01 00:00:00,0,10.376986301369865,21.77,Nevers,58,1987,21.0
1988-01-01 00:00:00,0,11.507377049180327,8.68,Nevers,58,1988,13.0
1989-01-01 00:00:00,0,11.980547945205478,1.26,Nevers,58,1989,4.0
1990-01-01 00:00:00,2,12.121095890410958,12.74,Nevers,58,1990,10.0
1991-01-01 00:00:00,0,10.936712328767124,21.07,Nevers,58,1991,13.0
1992-01-01 00:00:00,1,11.240983606557377,3.01,Nevers,58,1992,4.0
1993-01-01 00:00:00,0,11.071780821917809,10.01,Nevers,58,1993,8.0
1994-01-01 00:00:00,0,12.353424657534246,3.22,Nevers,58,1994,8.0
1995-01-01 00:00:00,2,11.793972602739728,14.49,Nevers,58,1995,13.0
1996-01-01 00:00:00,0,10.73551912568306,19.95,Nevers,58,1996,22.0
1997-01-01 00:00:00,0,11.957260273972604,7.56,Nevers,58,1997,13.0
1998-01-01 00:00:00,3,11.21013698630137,10.71,Nevers,58,1998,10.0
1999-01-01 00:00:00,1,11.76958904109589,36.54,Nevers,58,1999,24.0
2000-01-01 00:00:00,0,11.983879781420766,0.98,Nevers,58,2000,8.0
2001-01-01 00:00:00,0,11.39972602739726,12.18,Nevers,58,2001,17.0
2002-01-01 00:00:00,1,12.127397260273971,0.07,Nevers,58,2002,1.0
2003-01-01 00:00:00,11,12.543287671232877,18.06,Nevers,58,2003,11.0
2004-01-01 00:00:00,0,11.308196721311475,23.17,Nevers,58,2004,17.0
2005-01-01 00:00:00,3,11.510136986301369,28.21,Nevers,58,2005,35.0
2006-01-01 00:00:00,4,12.090136986301369,27.3,Nevers,58,2006,14.0
2007-01-01 00:00:00,0,11.697534246575344,15.12,Nevers,58,2007,5.0
2008-01-01 00:00:00,0,11.124590163934426,12.25,Nevers,58,2008,17.0
2009-01-01 00:00:00,1,11.66958904109589,18.62,Nevers,58,2009,17.0
2010-01-01 00:00:00,1,10.545205479452054,41.370000000000005,Nevers,58,2010,44.0
2011-01-01 00:00:00,1,12.636712328767125,3.5,Nevers,58,2011,3.0
2012-01-01 00:00:00,2,11.59016393442623,7.77,Nevers,58,2012,10.0
2013-01-01 00:00:00,3,11.06958904109589,24.64,Nevers,58,2013,23.0
2014-01-01 00:00:00,1,12.584109589041097,1.75,Nevers,58,2014,5.0
2015-01-01 00:00:00,3,12.462739726027396,6.44,Nevers,58,2015,8.0
2016-01-01 00:00:00,2,11.8,6.79,Nevers,58,2016,11.0
2017-01-01 00:00:00,1,11.842465753424657,12.53,Nevers,58,2017,22.0
2018-01-01 00:00:00,6,13.003013698630138,26.11,Nevers,58,2018,22.0
2019-01-01 00:00:00,7,12.583013698630138,15.82,Nevers,58,2019,13.0
2020-01-01 00:00:00,3,13.133879781420765,0.63,Nevers,58,2020,3.0
2021-01-01 00:00:00,0,11.442739726027398,10.64,Nevers,58,2021,20.0
2022-01-01 00:00:00,3,13.101095890410958,5.67,Nevers,58,2022,4.0
2023-01-01 00:00:00,0,12.966027397260277,10.43,Nevers,58,2023,7.0
2024-01-01 00:00:00,1,12.310928961748637,8.05,Nevers,58,2024,10.0
2025-01-01 00:00:00,6,12.536986301369865,4.34,Nevers,58,2025,10.0
1950-01-01 00:00:00,0,10.19095890410959,42.63,Bar-le-Duc,55,1950,28.0
1951-01-01 00:00:00,0,10.137534246575342,10.92,Bar-le-Duc,55,1951,16.0
1952-01-01 00:00:00,0,9.890983606557375,78.61,Bar-le-Duc,55,1952,52.0
1953-01-01 00:00:00,0,10.324931506849314,33.11,Bar-le-Duc,55,1953,25.0
1954-01-01 00:00:00,0,9.349315068493151,30.87,Bar-le-Duc,55,1954,20.0
1955-01-01 00:00:00,0,9.69095890410959,35.7,Bar-le-Duc,55,1955,29.0
1956-01-01 00:00:00,0,8.683879781420766,33.53,Bar-le-Duc,55,1956,34.0
1957-01-01 00:00:00,0,10.28164383561644,14.56,Bar-le-Duc,55,1957,15.0
1958-01-01 00:00:00,0,10.012602739726027,65.1,Bar-le-Duc,55,1958,34.0
1959-01-01 00:00:00,0,11.376712328767123,35.91,Bar-le-Duc,55,1959,18.0
1960-01-01 00:00:00,0,10.291530054644808,25.2,Bar-le-Duc,55,1960,21.0
1961-01-01 00:00:00,0,11.146849315068494,12.88,Bar-le-Duc,55,1961,16.0
1962-01-01 00:00:00,0,9.058904109589042,43.33,Bar-le-Duc,55,1962,39.0
1963-01-01 00:00:00,0,8.941369863013698,22.68,Bar-le-Duc,55,1963,22.0
1964-01-01 00:00:00,1,10.273770491803278,32.2,Bar-le-Duc,55,1964,25.0
1965-01-01 00:00:00,0,9.447945205479453,43.120000000000005,Bar-le-Duc,55,1965,40.0
1966-01-01 00:00:00,0,10.322465753424655,21.42,Bar-le-Duc,55,1966,26.0
1967-01-01 00:00:00,0,10.192328767123287,36.54,Bar-le-Duc,55,1967,21.0
1968-01-01 00:00:00,0,9.584426229508196,70.84,Bar-le-Duc,55,1968,45.0
1969-01-01 00:00:00,0,9.641643835616438,74.41,Bar-le-Duc,55,1969,41.0
1970-01-01 00:00:00,0,9.572054794520549,86.24000000000001,Bar-le-Duc,55,1970,48.0
1971-01-01 00:00:00,0,10.105753424657534,24.99,Bar-le-Duc,55,1971,19.0
1972-01-01 00:00:00,0,9.457650273224044,20.72,Bar-le-Duc,55,1972,21.0
1973-01-01 00:00:00,0,9.767945205479451,31.64,Bar-le-Duc,55,1973,37.0
1974-01-01 00:00:00,0,10.271232876712329,18.34,Bar-le-Duc,55,1974,17.0
1975-01-01 00:00:00,0,10.211506849315068,28.35,Bar-le-Duc,55,1975,23.0
1976-01-01 00:00:00,0,10.656284153005464,33.88,Bar-le-Duc,55,1976,25.0
1977-01-01 00:00:00,0,10.145479452054794,31.15,Bar-le-Duc,55,1977,31.0
1978-01-01 00:00:00,0,9.258082191780822,52.78,Bar-le-Duc,55,1978,38.0
1979-01-01 00:00:00,0,9.48082191780822,40.32,Bar-le-Duc,55,1979,38.0
1980-01-01 00:00:00,0,9.258469945355191,31.36,Bar-le-Duc,55,1980,22.0
1981-01-01 00:00:00,0,9.846027397260274,57.05,Bar-le-Duc,55,1981,51.0
1982-01-01 00:00:00,0,10.737260273972602,21.63,Bar-le-Duc,55,1982,21.0
1983-01-01 00:00:00,1,10.542739726027396,23.17,Bar-le-Duc,55,1983,23.0
1984-01-01 00:00:00,0,9.81120218579235,47.04,Bar-le-Duc,55,1984,41.0
1985-01-01 00:00:00,0,9.093972602739727,56.77,Bar-le-Duc,55,1985,46.0
1986-01-01 00:00:00,0,9.534246575342468,61.88,Bar-le-Duc,55,1986,46.0
1987-01-01 00:00:00,0,9.456438356164384,35.49,Bar-le-Duc,55,1987,36.0
1988-01-01 00:00:00,0,10.750819672131149,27.16,Bar-le-Duc,55,1988,26.0
1989-01-01 00:00:00,0,11.232054794520549,6.65,Bar-le-Duc,55,1989,7.0
1990-01-01 00:00:00,0,11.195342465753424,34.93,Bar-le-Duc,55,1990,18.0
1991-01-01 00:00:00,0,10.18,24.78,Bar-le-Duc,55,1991,13.0
1992-01-01 00:00:00,0,10.797814207650273,3.29,Bar-le-Duc,55,1992,10.0
1993-01-01 00:00:00,0,10.431232876712327,24.92,Bar-le-Duc,55,1993,21.0
1994-01-01 00:00:00,0,11.510684931506848,21.49,Bar-le-Duc,55,1994,18.0
1995-01-01 00:00:00,1,10.816986301369862,31.01,Bar-le-Duc,55,1995,23.0
1996-01-01 00:00:00,0,9.362841530054643,38.78,Bar-le-Duc,55,1996,33.0
1997-01-01 00:00:00,0,10.607945205479451,23.17,Bar-le-Duc,55,1997,9.0
1998-01-01 00:00:00,2,10.363835616438356,15.89,Bar-le-Duc,55,1998,19.0
1999-01-01 00:00:00,0,10.977534246575344,57.61,Bar-le-Duc,55,1999,38.0
2000-01-01 00:00:00,0,11.13934426229508,8.12,Bar-le-Duc,55,2000,11.0
2001-01-01 00:00:00,0,10.55041095890411,37.52,Bar-le-Duc,55,2001,27.0
2002-01-01 00:00:00,0,11.267123287671232,4.2,Bar-le-Duc,55,2002,6.0
2003-01-01 00:00:00,10,11.492602739726028,23.45,Bar-le-Duc,55,2003,18.0
2004-01-01 00:00:00,0,10.42704918032787,44.73,Bar-le-Duc,55,2004,31.0
2005-01-01 00:00:00,0,10.752876712328767,48.09,Bar-le-Duc,55,2005,39.0
2006-01-01 00:00:00,0,11.265753424657534,27.02,Bar-le-Duc,55,2006,27.0
2007-01-01 00:00:00,0,11.08109589041096,12.25,Bar-le-Duc,55,2007,11.0
2008-01-01 00:00:00,0,10.45,29.61,Bar-le-Duc,55,2008,21.0
2009-01-01 00:00:00,1,10.888493150684932,29.19,Bar-le-Duc,55,2009,22.0
2010-01-01 00:00:00,0,9.674520547945203,89.88,Bar-le-Duc,55,2010,50.0
2011-01-01 00:00:00,0,11.673698630136986,14.35,Bar-le-Duc,55,2011,12.0
2012-01-01 00:00:00,1,10.702185792349727,19.6,Bar-le-Duc,55,2012,17.0
2013-01-01 00:00:00,0,10.236438356164385,36.89,Bar-le-Duc,55,2013,31.0
2014-01-01 00:00:00,0,11.864109589041094,14.28,Bar-le-Duc,55,2014,11.0
2015-01-01 00:00:00,4,11.637534246575342,22.19,Bar-le-Duc,55,2015,13.0
2016-01-01 00:00:00,0,10.940983606557378,14.98,Bar-le-Duc,55,2016,15.0
2017-01-01 00:00:00,0,10.696712328767124,37.87,Bar-le-Duc,55,2017,38.0
2018-01-01 00:00:00,1,11.793150684931506,35.07,Bar-le-Duc,55,2018,29.0
2019-01-01 00:00:00,3,11.284931506849317,31.22,Bar-le-Duc,55,2019,24.0
2020-01-01 00:00:00,3,11.922131147540984,21.91,Bar-le-Duc,55,2020,16.0
2021-01-01 00:00:00,0,10.146301369863014,36.26,Bar-le-Duc,55,2021,32.0
2022-01-01 00:00:00,1,11.771780821917808,10.57,Bar-le-Duc,55,2022,20.0
2023-01-01 00:00:00,0,11.690136986301368,12.53,Bar-le-Duc,55,2023,23.0
2024-01-01 00:00:00,0,11.20327868852459,19.46,Bar-le-Duc,55,2024,21.0
2025-01-01 00:00:00,2,11.20054794520548,15.54,Bar-le-Duc,55,2025,14.0
1950-01-01 00:00:00,0,11.510136986301369,33.46,Lyon,69,1950,32.0
1951-01-01 00:00:00,0,11.103561643835617,17.43,Lyon,69,1951,17.0
1952-01-01 00:00:00,3,11.408469945355192,70.98,Lyon,69,1952,46.0
1953-01-01 00:00:00,0,11.156712328767124,22.89,Lyon,69,1953,28.0
1954-01-01 00:00:00,0,10.465753424657532,32.41,Lyon,69,1954,28.0
1955-01-01 00:00:00,0,11.242465753424655,48.44,Lyon,69,1955,26.0
1956-01-01 00:00:00,0,9.723224043715849,28.56,Lyon,69,1956,26.0
1957-01-01 00:00:00,0,11.202739726027398,21.84,Lyon,69,1957,11.0
1958-01-01 00:00:00,0,11.21972602739726,29.96,Lyon,69,1958,26.0
1959-01-01 00:00:00,0,12.442465753424658,14.0,Lyon,69,1959,14.0
1960-01-01 00:00:00,0,11.410655737704918,18.69,Lyon,69,1960,21.0
1961-01-01 00:00:00,0,12.247397260273972,13.16,Lyon,69,1961,13.0
1962-01-01 00:00:00,0,10.646849315068494,34.02,Lyon,69,1962,36.0
1963-01-01 00:00:00,0,10.013972602739726,35.77,Lyon,69,1963,25.0
1964-01-01 00:00:00,1,11.284699453551912,33.46,Lyon,69,1964,27.0
1965-01-01 00:00:00,0,10.87808219178082,30.66,Lyon,69,1965,33.0
1966-01-01 00:00:00,0,11.44,17.08,Lyon,69,1966,29.0
1967-01-01 00:00:00,0,11.28986301369863,30.73,Lyon,69,1967,23.0
1968-01-01 00:00:00,1,10.889617486338798,39.48,Lyon,69,1968,29.0
1969-01-01 00:00:00,0,10.784657534246575,22.12,Lyon,69,1969,30.0
1970-01-01 00:00:00,0,10.863835616438356,64.33,Lyon,69,1970,37.0
1971-01-01 00:00:00,0,10.703287671232877,31.08,Lyon,69,1971,29.0
1972-01-01 00:00:00,0,10.89016393442623,13.02,Lyon,69,1972,15.0
1973-01-01 00:00:00,0,10.68027397260274,35.98,Lyon,69,1973,23.0
1974-01-01 00:00:00,0,11.396438356164383,19.67,Lyon,69,1974,13.0
1975-01-01 00:00:00,0,10.92054794520548,15.05,Lyon,69,1975,22.0
1976-01-01 00:00:00,0,11.577049180327869,35.7,Lyon,69,1976,21.0
1977-01-01 00:00:00,0,11.129041095890411,11.9,Lyon,69,1977,21.0
1978-01-01 00:00:00,0,10.550958904109589,39.34,Lyon,69,1978,35.0
1979-01-01 00:00:00,0,10.963287671232877,37.59,Lyon,69,1979,31.0
1980-01-01 00:00:00,0,10.36775956284153,37.1,Lyon,69,1980,27.0
1981-01-01 00:00:00,0,11.057534246575342,41.23,Lyon,69,1981,37.0
1982-01-01 00:00:00,0,11.867945205479453,31.15,Lyon,69,1982,21.0
1983-01-01 00:00:00,5,11.584109589041097,20.65,Lyon,69,1983,21.0
1984-01-01 00:00:00,0,10.841256830601091,17.36,Lyon,69,1984,26.0
1985-01-01 00:00:00,0,10.667671232876712,26.39,Lyon,69,1985,32.0
1986-01-01 00:00:00,0,11.150958904109588,48.79,Lyon,69,1986,32.0
1987-01-01 00:00:00,0,10.93041095890411,24.78,Lyon,69,1987,35.0
1988-01-01 00:00:00,0,11.972131147540985,17.78,Lyon,69,1988,18.0
1989-01-01 00:00:00,1,12.404383561643836,17.01,Lyon,69,1989,5.0
1990-01-01 00:00:00,0,12.16054794520548,53.69,Lyon,69,1990,19.0
1991-01-01 00:00:00,0,11.563287671232878,14.21,Lyon,69,1991,15.0
1992-01-01 00:00:00,0,11.66584699453552,5.46,Lyon,69,1992,9.0
1993-01-01 00:00:00,0,11.413972602739728,14.77,Lyon,69,1993,15.0
1994-01-01 00:00:00,0,12.77041095890411,35.28,Lyon,69,1994,8.0
1995-01-01 00:00:00,1,11.949315068493153,24.08,Lyon,69,1995,26.0
1996-01-01 00:00:00,0,11.095081967213115,39.34,Lyon,69,1996,22.0
1997-01-01 00:00:00,0,12.352876712328769,22.47,Lyon,69,1997,13.0
1998-01-01 00:00:00,2,11.587671232876712,13.51,Lyon,69,1998,18.0
1999-01-01 00:00:00,0,12.048219178082192,54.67,Lyon,69,1999,32.0
2000-01-01 00:00:00,0,12.424863387978142,5.39,Lyon,69,2000,8.0
2001-01-01 00:00:00,0,11.963287671232878,23.94,Lyon,69,2001,18.0
2002-01-01 00:00:00,0,12.407945205479452,0.42,Lyon,69,2002,3.0
2003-01-01 00:00:00,18,13.30082191780822,16.24,Lyon,69,2003,20.0
2004-01-01 00:00:00,0,11.891256830601092,32.9,Lyon,69,2004,27.0
2005-01-01 00:00:00,2,11.874246575342466,44.38,Lyon,69,2005,37.0
2006-01-01 00:00:00,3,12.558356164383564,27.44,Lyon,69,2006,16.0
2007-01-01 00:00:00,0,12.09917808219178,13.58,Lyon,69,2007,13.0
